"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSMUSG00000045211",520.312479015317,-0.633708137670925,0.167460104182198,-3.784233509024,0.000154183013758156,0.00225621656896051,"Down-regulated"
"ENSMUSG00000042293",368.860061550739,-0.825045808936774,0.19330959597943,-4.26800234492531,1.97231255106251e-05,0.00042737328769177,"Down-regulated"
"ENSMUSG00000066687",222.231377924046,-2.17140814935228,0.625351101725483,-3.47230242876502,0.000516014672950876,0.00583674357481423,"Down-regulated"
"ENSMUSG00000032786",33667.1260005247,0.708817515477122,0.204355978673109,3.46854307899138,0.000523288622379668,0.00590989340063021,"Up-regulated"
"ENSMUSG00000039016",697.879952439258,-0.846411107919274,0.159926963020714,-5.29248534413578,1.20665142631398e-07,6.07389350262787e-06,"Down-regulated"
"ENSMUSG00000032330",1897.24392135285,-0.976795396367598,0.160080513256395,-6.10190070294878,1.04814487082564e-09,9.84181158195764e-08,"Down-regulated"
"ENSMUSG00000037112",166.168135374681,0.966763212269457,0.33605378545203,2.87681095741579,0.00401716176740652,0.0288024403176557,"Up-regulated"
"ENSMUSG00000034584",287.648905374379,0.97209223662433,0.252597377195223,3.84838610526441,0.000118898553350746,0.00182560378352383,"Up-regulated"
"ENSMUSG00000034218",203.403182977184,1.17773385766051,0.227968586387594,5.16621117112215,2.38886886228615e-07,1.05081534819121e-05,"Up-regulated"
"ENSMUSG00000111681",24.6959277254489,1.43183949243407,0.477029108655937,3.00157677268034,0.00268585303751797,0.0210274587352022,"Up-regulated"
"ENSMUSG00000032288",779.753795924558,-0.75047456030271,0.164586811774405,-4.5597490601578,5.12147833004999e-06,0.000135621907513422,"Down-regulated"
"ENSMUSG00000032299",770.493426683269,-0.580410572617461,0.164280185944563,-3.53305281023557,0.000410790405032113,0.00492008001055633,"Down-regulated"
"ENSMUSG00000040722",829.650562616597,-0.711774200974403,0.143109964916713,-4.97361732559044,6.57149708004134e-07,2.37677257354187e-05,"Down-regulated"
"ENSMUSG00000000088",1898.86655578818,-1.45474429720602,0.161491619034283,-9.00817210147106,2.09519379297226e-19,1.61528414102408e-16,"Down-regulated"
"ENSMUSG00000037419",264.229558089906,-0.650659349955967,0.208881357098146,-3.11497090499199,0.0018396305456219,0.0157584258668244,"Down-regulated"
"ENSMUSG00000048503",55.6806397548056,-0.865408454448477,0.320657572732531,-2.69885550206649,0.00695783797091859,0.0433695364246875,"Down-regulated"
"ENSMUSG00000032012",1633.15052103104,-0.835723194641193,0.145059899384403,-5.76122828009524,8.35040093456145e-09,5.96666697021737e-07,"Down-regulated"
"ENSMUSG00000058173",260.682570642078,-0.880590999446578,0.205747464147359,-4.27996040240811,1.86926568301932e-05,0.000409445169448298,"Down-regulated"
"ENSMUSG00000032010",877.15138056177,1.07030369695423,0.177328506743003,6.03571144094386,1.58263846589463e-09,1.37991001478718e-07,"Up-regulated"
"ENSMUSG00000037206",158.077957212398,-0.803108860536921,0.262086283404485,-3.06429184352797,0.00218185950694988,0.017902442801132,"Down-regulated"
"ENSMUSG00000032334",79.462802356746,-1.48775461942025,0.356627635570934,-4.17173115885557,3.02294174242181e-05,0.000606111113909686,"Down-regulated"
"ENSMUSG00000084786",1425.41946517853,-0.940583178954915,0.181073302239777,-5.19448846031093,2.05283505745987e-07,9.32968819834893e-06,"Down-regulated"
"ENSMUSG00000038742",316.188818614581,-0.954384324080396,0.202132521043936,-4.72157730557841,2.34022649080724e-06,7.12674379154771e-05,"Down-regulated"
"ENSMUSG00000049932",149.933006967206,-1.53657810099574,0.273926837557451,-5.6094470870291,2.02974042198886e-08,1.31555919032269e-06,"Down-regulated"
"ENSMUSG00000032411",458.209566419287,0.648528811023833,0.173909803956127,3.72911012646211,0.000192157164635966,0.00270126501687872,"Up-regulated"
"ENSMUSG00000009927",3828.43579015408,-0.75438241245259,0.143431261697261,-5.25953968141796,1.44416463324264e-07,7.02794802250438e-06,"Down-regulated"
"ENSMUSG00000062933",871.942160166959,-0.671811657934382,0.182200054579535,-3.68721985009679,0.000226717473482927,0.00308352604603335,"Down-regulated"
"ENSMUSG00000003299",1050.30424855041,-0.613722416376007,0.157218498863184,-3.90362725006098,9.4761690548759e-05,0.00151867532074204,"Down-regulated"
"ENSMUSG00000046402",421.446025642647,-0.950076430873629,0.241674201455611,-3.93122817889245,8.45130125285944e-05,0.00139014446123841,"Down-regulated"
"ENSMUSG00000032462",473.2811594916,0.592385025383259,0.170086990583755,3.48283559695033,0.000496132942499464,0.00565993406676959,"Up-regulated"
"ENSMUSG00000111147",28.8264478368095,-1.36989756767605,0.475715626976221,-2.8796564375728,0.00398108736278359,0.0285857684755167,"Down-regulated"
"ENSMUSG00000039438",3806.85329506791,-0.727543238640717,0.182512470052119,-3.98626591614785,6.71212839987082e-05,0.00115398188733929,"Down-regulated"
"ENSMUSG00000091537",795.241370229217,-0.599466866006977,0.166423428018113,-3.60205815458706,0.000315707712811642,0.00401082964203377,"Down-regulated"
"ENSMUSG00000002028",1430.94174391767,0.740737458631036,0.200595126870803,3.69269917064397,0.000221886440951093,0.00303578336572981,"Up-regulated"
"ENSMUSG00000053646",2398.63389266496,0.719330374966078,0.173598831384538,4.14363604425824,3.41842122637432e-05,0.000671220296567439,"Up-regulated"
"ENSMUSG00000035048",882.036051662996,-1.15415736168135,0.227046943914279,-5.08334242154387,3.70850257903596e-07,1.48357618091748e-05,"Down-regulated"
"ENSMUSG00000007892",4649.6810242687,-0.801237194355652,0.165032076744872,-4.85503915456573,1.20362958774193e-06,4.0437537158816e-05,"Down-regulated"
"ENSMUSG00000032249",3195.18558815722,-0.637097973484998,0.138992956080905,-4.58367093879317,4.56883050209173e-06,0.0001238053917378,"Down-regulated"
"ENSMUSG00000111128",139.804796946792,1.18146375123608,0.251445236860355,4.69869211279684,2.61832824515052e-06,7.85927707683705e-05,"Up-regulated"
"ENSMUSG00000104344",67.2320821413716,1.4272721609272,0.356312908011495,4.00567065867049,6.18417651622286e-05,0.00108733968824516,"Up-regulated"
"ENSMUSG00000032083",181915.26132313,-0.589764509713407,0.166827052065688,-3.53518510583757,0.000407489598490796,0.00488453980253125,"Down-regulated"
"ENSMUSG00000098973",379.865061665266,-1.45769385586211,0.215537503474342,-6.76306365418973,1.35103841668366e-11,2.17472645358047e-09,"Down-regulated"
"ENSMUSG00000032081",33076.6533085,-1.09162386459382,0.171803892049123,-6.35389484821278,2.09930365412336e-10,2.42104618105822e-08,"Down-regulated"
"ENSMUSG00000111282",223.593328227014,-3.62645313862647,0.698863504544649,-5.18907213646722,2.11344518608686e-07,9.49624082386512e-06,"Down-regulated"
"ENSMUSG00000004771",1226.52035040705,-0.743768008254939,0.132417820059584,-5.616827160576,1.9449580162091e-08,1.26621088984137e-06,"Down-regulated"
"ENSMUSG00000015357",3872.50370082925,-1.0924584445626,0.196218649145538,-5.56755664825877,2.58336106478254e-08,1.61025842029509e-06,"Down-regulated"
"ENSMUSG00000019659",419.115231012211,-0.655173901861808,0.190328518052529,-3.44233175651053,0.00057672248458852,0.00635388740339089,"Down-regulated"
"ENSMUSG00000049555",515.625105037045,-0.791593214290845,0.155736357064881,-5.08290568246091,3.71704299833913e-07,1.48357618091748e-05,"Down-regulated"
"ENSMUSG00000040524",420.27632971799,0.875464113659669,0.184715714765916,4.73952156571582,2.14223435405018e-06,6.64818830892522e-05,"Up-regulated"
"ENSMUSG00000032500",238.230962134845,1.37868332254277,0.192714227512436,7.15402977942459,8.42667732991275e-13,1.95926935759622e-10,"Up-regulated"
"ENSMUSG00000036781",3373.79427833527,-1.04299848778631,0.16338148971499,-6.3838228529178,1.7272088483292e-10,2.05692318783139e-08,"Down-regulated"
"ENSMUSG00000032431",107.211614588335,-0.979808776600959,0.257953044388904,-3.79839973946478,0.000145633316489184,0.00215478466659957,"Down-regulated"
"ENSMUSG00000079260",53.7657992031203,1.37168167680957,0.357310704620593,3.83890451383504,0.00012358447706852,0.00188765945787246,"Up-regulated"
"ENSMUSG00000035284",957.20507738527,0.985260672092108,0.216530004182506,4.55022700346721,5.35880716979387e-06,0.000140697260289232,"Up-regulated"
"ENSMUSG00000032231",1252.81370317232,-1.49615471074686,0.207011570321515,-7.22739655770516,4.92340885374245e-13,1.22234055745118e-10,"Down-regulated"
"ENSMUSG00000039163",415.810859923166,-0.714121393421104,0.17889886859465,-3.99176025556184,6.55846591594148e-05,0.00113421970173212,"Down-regulated"
"ENSMUSG00000032525",1710.58099438772,0.728876166824252,0.189808067250209,3.8400694837877,0.000122999492732794,0.00188068535443629,"Up-regulated"
"ENSMUSG00000066477",76.174813381761,1.5782951814718,0.43930169622498,3.59273637009475,0.0003272236015233,0.00413204423716663,"Up-regulated"
"ENSMUSG00000043013",306.495739027088,3.07645287704942,0.909196871764206,3.38370376382826,0.000715151190366456,0.00752012536718438,"Up-regulated"
"ENSMUSG00000038412",1325.31362608059,-0.790026770431361,0.150818899272435,-5.23824782068114,1.62108289607032e-07,7.74458723400846e-06,"Down-regulated"
"ENSMUSG00000044534",159.136555660032,-1.07779347838608,0.221718266558149,-4.86109464554836,1.16738419797572e-06,3.94005615943509e-05,"Down-regulated"
"ENSMUSG00000007656",1378.24934488556,-0.775647980930427,0.134082311285804,-5.78486433812353,7.25708723415115e-09,5.28864745302717e-07,"Down-regulated"
"ENSMUSG00000035202",15270.2405251097,-1.79840517422929,0.170444587560417,-10.5512600896864,5.01203467195709e-26,9.17703548435343e-23,"Down-regulated"
"ENSMUSG00000047036",4987.77001590251,0.790731088196914,0.179871116560023,4.3960981802937,1.1021409777822e-05,0.000260389694234737,"Up-regulated"
"ENSMUSG00000063488",950.932729669775,0.902350029660921,0.196756910861119,4.5861160642934,4.51567633875731e-06,0.000122719159573501,"Up-regulated"
"ENSMUSG00000032599",1579.98642791224,-0.954201692983098,0.19797656620303,-4.8197709015952,1.43723170648823e-06,4.70974721177618e-05,"Down-regulated"
"ENSMUSG00000093803",531.953533169722,-0.734029145680255,0.166238680147527,-4.41551355574314,1.00770464382267e-05,0.000241585231140989,"Down-regulated"
"ENSMUSG00000047193",121.866930875586,0.913443078941932,0.296658347513183,3.07910795903473,0.0020762142963079,0.0172113112689972,"Up-regulated"
"ENSMUSG00000032310",14144.7662715274,0.678171845725195,0.182811111992269,3.70968612539196,0.000207516353687774,0.00287578008402886,"Up-regulated"
"ENSMUSG00000086296",87.1598513056741,0.993062642818797,0.31168707897467,3.18608857988464,0.00144210436148682,0.013063663999418,"Up-regulated"
"ENSMUSG00000120031",93.2365598887487,-1.97350461474524,0.374244170680998,-5.27330756055366,1.33986739869177e-07,6.63053299190441e-06,"Down-regulated"
"ENSMUSG00000120338",148.245528191051,-0.983905003265171,0.262745746636564,-3.74470382816941,0.000180606701987284,0.00256625419960146,"Down-regulated"
"ENSMUSG00000110834",115.144721618911,0.92447467845606,0.297190066925341,3.11071863208774,0.00186632678845843,0.0158941597658948,"Up-regulated"
"ENSMUSG00000098747",575.34370596883,-0.672946781490021,0.168488089428949,-3.99403176670124,6.49591547055961e-05,0.00112811332062156,"Down-regulated"
"ENSMUSG00000070283",398.010407923368,-0.779474669691791,0.205414568057486,-3.79464162188171,0.00014785686727178,0.0021810749162105,"Down-regulated"
"ENSMUSG00000034837",135.32753729829,0.830785380072648,0.306998702488568,2.70615274051063,0.00680677305810855,0.0426092357928094,"Up-regulated"
"ENSMUSG00000102411",106.243783234259,1.33271682861782,0.288949075458894,4.61228964481462,3.98257505429291e-06,0.000111329693502448,"Up-regulated"
"ENSMUSG00000048758",1006.31251182599,-0.926856120007905,0.180437950152476,-5.13670277912534,2.79600630572381e-07,1.17689368868513e-05,"Down-regulated"
"ENSMUSG00000006941",327.404560740859,-0.841691050945604,0.175258859364262,-4.80255922010888,1.56650468069975e-06,5.07658419532963e-05,"Down-regulated"
"ENSMUSG00000032398",640.01580595214,-0.847370274163514,0.158184096506003,-5.35686135888734,8.46800469834422e-08,4.44794082004202e-06,"Down-regulated"
"ENSMUSG00000032024",52.5388776033228,-1.57190105525097,0.343114540998119,-4.58127204600047,4.62156178093248e-06,0.000124541910640133,"Down-regulated"
"ENSMUSG00000110945",45.9323680772688,1.2017841109044,0.379191029952221,3.16933686710845,0.00152787199735181,0.0136715143660411,"Up-regulated"
"ENSMUSG00000032267",327.623193687116,0.699424163329584,0.185636166580675,3.76771496746903,0.000164748655692939,0.00238226881400807,"Up-regulated"
"ENSMUSG00000010607",324.517744594939,-0.760024497849555,0.201050008638386,-3.7802758776129,0.000156654681309729,0.00228099182089951,"Down-regulated"
"ENSMUSG00000032420",370.051847532154,-1.28265384885031,0.207125498781376,-6.192640965969,5.91643946811685e-10,6.01833370340108e-08,"Down-regulated"
"ENSMUSG00000111253",62.3479690217175,-2.41000754363837,0.388301410194597,-6.20653822099332,5.4164452271011e-10,5.62695671536006e-08,"Down-regulated"
"ENSMUSG00000111580",78.42428561727,-1.25589560291033,0.313993813520058,-3.99974632885595,6.34104158575117e-05,0.00110839590868834,"Down-regulated"
"ENSMUSG00000032349",23218.8528611542,-1.08398746329494,0.142227996008333,-7.62147744267896,2.50788470102288e-14,7.99016149301532e-12,"Down-regulated"
"ENSMUSG00000040883",9455.55827686125,-0.80025240583425,0.177502312035688,-4.50840553374513,6.53166394902047e-06,0.000168740411861114,"Down-regulated"
"ENSMUSG00000038717",2047.22019385145,-0.831688011761801,0.137898785525577,-6.03114819751288,1.62798805689997e-09,1.41105142351898e-07,"Down-regulated"
"ENSMUSG00000032092",658.668868306176,0.65867583076397,0.188529715065645,3.49375073597613,0.000476285493485826,0.00549340937683494,"Up-regulated"
"ENSMUSG00000046480",30.2271824105425,-1.346546988495,0.509509856054451,-2.64282814649045,0.00822167535411806,0.0489185665599346,"Down-regulated"
"ENSMUSG00000032418",5269.79390109777,-0.651895389175727,0.154604089179075,-4.21654687555288,2.4807173955955e-05,0.000517628894739071,"Down-regulated"
"ENSMUSG00000032596",1081.27043706484,0.637161792788547,0.208362322789218,3.05795109336109,0.00222855943904435,0.0181646508207928,"Up-regulated"
"ENSMUSG00000111793",23.4465319265814,1.66350240950567,0.50972007395986,3.26356071594832,0.00110021607270848,0.0105747802054027,"Up-regulated"
"ENSMUSG00000061393",95.3085267652457,1.15395659525647,0.309232686769323,3.73167729230798,0.000190209070816183,0.00268160006671362,"Up-regulated"
"ENSMUSG00000097504",48.0354479613528,0.98882877769486,0.370369690377012,2.66984260155926,0.00758868109682844,0.0461432132446422,"Up-regulated"
"ENSMUSG00000017404",4187.07821734271,-1.08524583769836,0.159106227563072,-6.82088849896305,9.04791493444623e-12,1.50606656772464e-09,"Down-regulated"
"ENSMUSG00000081485",700.517983482765,-2.80587531533252,0.223945402154561,-12.529282978518,5.16273124457165e-36,2.52078957568285e-32,"Down-regulated"
"ENSMUSG00000018160",934.481092860728,0.587537041611711,0.142979121860094,4.1092505952486,3.96945151661941e-05,0.000759066916650668,"Up-regulated"
"ENSMUSG00000036819",343.127278481174,0.617952086251126,0.168084154329407,3.67644462808838,0.00023650716150045,0.00319295566973142,"Up-regulated"
"ENSMUSG00000054519",164.439410154282,0.822753983650472,0.221829445205249,3.70894848016779,0.000208121766023304,0.00287731442179113,"Up-regulated"
"ENSMUSG00000002580",295.509801086214,-1.15315186870059,0.243063209685466,-4.74424685740315,2.09283508892407e-06,6.50867269268787e-05,"Down-regulated"
"ENSMUSG00000032673",385.455877377518,-0.592367379161071,0.174316407463345,-3.39823076772411,0.000678231833293841,0.00719908687977404,"Down-regulated"
"ENSMUSG00000058756",560.184621541095,-0.790120098890859,0.166866967613881,-4.73503000737177,2.19022691417628e-06,6.76844806726882e-05,"Down-regulated"
"ENSMUSG00000020889",3369.38791696226,-0.665190620169799,0.163885806107379,-4.05886657282548,4.93114777969993e-05,0.000905156048584519,"Down-regulated"
"ENSMUSG00000032615",242.328198956564,-0.580556575738451,0.200276451632484,-2.89877602187499,0.00374622402779114,0.0273962504039364,"Down-regulated"
"ENSMUSG00000061650",215.714937465628,-0.949876707357171,0.202101322107264,-4.70000244161208,2.60158380272884e-06,7.82505124073349e-05,"Down-regulated"
"ENSMUSG00000060923",62.9682396507159,-1.27814503229392,0.314415709677283,-4.06514367111558,4.80028823481176e-05,0.000885574585182905,"Down-regulated"
"ENSMUSG00000035530",8671.8441284096,-0.842741638939502,0.144702914024333,-5.82394379976195,5.74749105682734e-09,4.33965201033025e-07,"Down-regulated"
"ENSMUSG00000091478",338.415602896264,-1.13830186849583,0.235341389617167,-4.83681119733133,1.31938640171611e-06,4.37248235573248e-05,"Down-regulated"
"ENSMUSG00000017176",68.3537147452158,-1.08356402998149,0.305266459442625,-3.54956791505995,0.00038586391882019,0.00468667884152416,"Down-regulated"
"ENSMUSG00000050628",258.922050198959,-0.778526255869549,0.18750733263315,-4.15197765834952,3.29614446781791e-05,0.000654226614696433,"Down-regulated"
"ENSMUSG00000004044",140.095264914708,-0.839533525058679,0.236096101745592,-3.55589744536878,0.000376691008494235,0.00461738066311594,"Down-regulated"
